通信機器ID,計測日時,セット連番,ID,温度1,温度2,温度3,日射量1,日射量2,日射量3,モジュール裏面温度1,モジュール裏面温度2,モジュール裏面温度3,モジュール裏面温度4,モジュール裏面温度5,モジュール裏面温度6,風速,風向,日射量(水平),湿度,雨量,直達日射量,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9
JMA7147A,20210208110500,2,        ,-5.154,,,203,199,,-0.916,-0.717,1.19,1.282,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210208111000,1,        ,-5.393,,,214,209,,-3.906,-3.311,-1.221,-1.312,-1.511,,,,,,,,,,,,,,,,
JMA7147A,20210208111000,2,        ,-5.145,,,188,184,,-0.916,-0.717,1.083,1.19,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210208111500,1,        ,-5.338,,,266,265,,-4.211,-3.616,-1.511,-1.312,-1.709,,,,,,,,,,,,,,,,
JMA7147A,20210208111500,2,        ,-5.2,,,194,191,,-0.717,-0.717,1.19,1.19,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210208112000,1,        ,-5.356,,,290,286,,-4.318,-3.815,-1.709,-1.709,-1.907,,,,,,,,,,,,,,,,
JMA7147A,20210208112000,2,        ,-5.173,,,234,230,,-0.809,-0.717,1.19,1.389,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210208112500,1,        ,-5.283,,,962,963,,-3.815,-3.22,-1.114,-0.717,-1.007,,,,,,,,,,,,,,,,
JMA7147A,20210208112500,2,        ,-4.99,,,1275,1280,,-0.412,-0.214,1.48,1.785,1.984,,,,,,,,,,,,,,,,
JMA7147A,20210208113000,1,        ,-4.88,,,1143,1151,,-2.213,-1.617,0.381,0.58,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210208113000,2,        ,-4.486,,,450,443,,-0.717,-0.412,1.282,1.587,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210208113500,1,        ,-4.797,,,1180,1192,,-1.907,-1.511,0.488,0.58,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210208113500,2,        ,-4.678,,,381,376,,-0.809,-0.61,1.083,1.282,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210208114000,1,        ,-4.477,,,1190,1201,,-1.907,-1.511,0.381,0.687,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210208114000,2,        ,-4.367,,,1193,1194,,-0.412,-0.214,1.48,1.587,1.892,,,,,,,,,,,,,,,,
JMA7147A,20210208114500,1,        ,-4.852,,,865,870,,-2.014,-1.816,0.29,0.183,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210208114500,2,        ,-4.102,,,1087,1083,,-0.412,-0.107,1.48,1.694,1.892,,,,,,,,,,,,,,,,
JMA7147A,20210208115000,1,        ,-4.303,,,873,882,,-1.907,-1.617,0.488,0.58,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210208115000,2,        ,-4.175,,,751,765,,-0.61,-0.32,1.19,1.48,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210208115500,1,        ,-4.587,,,460,457,,-2.411,-2.014,0.092,-0.107,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210208115500,2,        ,-3.919,,,1031,1043,,-0.717,-0.214,1.282,1.785,1.892,,,,,,,,,,,,,,,,
JMA7147A,20210208120000,1,        ,-4.532,,,1119,1122,,-1.709,-1.617,0.488,0.58,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210208120000,2,        ,-4.349,,,871,881,,-0.519,-0.32,1.282,1.389,1.892,,,,,,,,,,,,,,,,
JMA7147A,20210208120500,1,        ,-4.019,,,329,326,,-2.121,-1.907,0.29,0.092,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208120500,2,        ,-4.742,,,283,277,,-0.916,-0.717,0.885,0.992,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210208121000,1,        ,-4.843,,,208,205,,-2.411,-2.121,0.092,-0.32,-0.32,,,,,,,,,,,,,,,,
JMA7147A,20210208121000,2,        ,-5.255,,,177,172,,-1.007,-0.809,0.793,0.793,1.19,,,,,,,,,,,,,,,,
JMA7147A,20210208121500,1,        ,-5.09,,,182,178,,-2.411,-2.121,-0.015,-0.107,-0.214,,,,,,,,,,,,,,,,
JMA7147A,20210208121500,2,        ,-5.429,,,172,168,,-0.916,-0.809,0.992,1.083,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210208122000,1,        ,-5.53,,,208,204,,-2.319,-2.213,0.092,-0.107,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210208122000,2,        ,-5.447,,,198,193,,-0.717,-0.61,1.19,1.389,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210208122500,1,        ,-5.292,,,264,259,,-2.014,-2.014,0.381,0.381,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210208122500,2,        ,-5.393,,,254,247,,-0.809,-0.61,1.19,1.48,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210208123000,1,        ,-5.109,,,996,991,,-1.907,-1.709,0.58,0.793,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210208123000,2,        ,-5.219,,,640,608,,-0.519,-0.32,1.48,1.785,2.182,,,,,,,,,,,,,,,,
JMA7147A,20210208123500,1,        ,-4.66,,,622,620,,-2.014,-1.709,0.488,0.58,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210208123500,2,        ,-4.706,,,793,800,,-0.412,-0.214,1.389,1.694,2.579,,,,,,,,,,,,,,,,
JMA7147A,20210208124000,1,        ,-5.045,,,476,473,,-2.213,-1.907,0.29,0.29,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210208124000,2,        ,-4.761,,,346,344,,-0.809,-0.519,1.19,1.48,2.09,,,,,,,,,,,,,,,,
JMA7147A,20210208124500,1,        ,-4.926,,,323,320,,-2.213,-1.907,0.183,0.092,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208124500,2,        ,-5.081,,,265,260,,-0.916,-0.809,0.992,1.083,1.892,,,,,,,,,,,,,,,,
JMA7147A,20210208125000,1,        ,-5.145,,,221,219,,-2.213,-2.121,0.183,-0.015,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210208125000,2,        ,-5.393,,,193,189,,-0.916,-0.809,0.793,1.083,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210208125500,1,        ,-5.603,,,189,187,,-2.518,-2.319,-0.015,-0.32,-0.32,,,,,,,,,,,,,,,,
JMA7147A,20210208125500,2,        ,-5.64,,,160,156,,-1.007,-0.916,0.793,0.885,1.19,,,,,,,,,,,,,,,,
JMA7147A,20210208130000,1,        ,-5.896,,,168,166,,-2.716,-2.411,-0.015,-0.519,-0.214,,,,,,,,,,,,,,,,
JMA7147A,20210208130000,2,        ,-5.805,,,153,148,,-1.007,-0.916,0.687,0.992,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210208130500,1,        ,-5.914,,,127,125,,-2.609,-2.411,0.092,-0.214,-0.214,,,,,,,,,,,,,,,,
JMA7147A,20210208130500,2,        ,-5.795,,,117,113,,-1.221,-0.916,0.687,0.687,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210208131000,1,        ,-5.777,,,280,278,,-2.609,-2.213,0.381,-0.015,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208131000,2,        ,-6.006,,,203,200,,-1.221,-0.916,0.092,0.29,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210208131500,1,        ,-5.566,,,702,703,,-1.816,-1.709,0.687,0.885,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210208131500,2,        ,-6.079,,,694,692,,-1.114,-0.717,0.092,1.083,1.984,,,,,,,,,,,,,,,,
JMA7147A,20210208132000,1,        ,-5.2,,,943,945,,-1.907,-1.617,0.687,0.885,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210208132000,2,        ,-5.676,,,1033,1035,,-0.32,-0.107,1.48,2.792,5.493,,,,,,,,,,,,,,,,
JMA7147A,20210208132500,1,        ,-5.145,,,522,523,,-2.014,-1.709,0.488,0.793,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210208132500,2,        ,-5.502,,,1136,1141,,-0.214,-0.214,1.389,4.685,11.994,,,,,,,,,,,,,,,,
JMA7147A,20210208133000,1,        ,-5.209,,,310,305,,-2.213,-1.907,0.183,0.381,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208133000,2,        ,-5.154,,,299,290,,-0.809,-0.519,1.083,7.385,13.779,,,,,,,,,,,,,,,,
JMA7147A,20210208133500,1,        ,-5.338,,,281,278,,-2.319,-2.014,0.183,0.183,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208133500,2,        ,-5.347,,,277,270,,-1.007,-0.809,0.793,4.593,9.079,,,,,,,,,,,,,,,,
JMA7147A,20210208134000,1,        ,-5.539,,,301,301,,-2.319,-2.014,0.092,0.183,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208134000,2,        ,-5.695,,,160,155,,-1.312,-1.007,0.58,1.389,4.486,,,,,,,,,,,,,,,,
JMA7147A,20210208134500,1,        ,-5.438,,,339,338,,-2.319,-2.213,0.29,-0.107,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210208134500,2,        ,-5.759,,,222,221,,-1.114,-0.916,0.793,0.687,2.487,,,,,,,,,,,,,,,,
JMA7147A,20210208135000,1,        ,-5.695,,,208,206,,-2.411,-2.121,0.29,0.092,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208135000,2,        ,-5.768,,,183,180,,-1.007,-1.007,0.885,0.992,2.289,,,,,,,,,,,,,,,,
JMA7147A,20210208135500,1,        ,-5.512,,,260,259,,-2.319,-2.213,0.29,0.092,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208135500,2,        ,-5.631,,,252,247,,-1.007,-0.809,0.885,2.182,3.693,,,,,,,,,,,,,,,,
JMA7147A,20210208140000,1,        ,-5.612,,,259,256,,-2.518,-2.319,0.092,-0.214,-0.214,,,,,,,,,,,,,,,,
JMA7147A,20210208140000,2,        ,-5.814,,,250,245,,-1.114,-1.007,0.793,1.785,3.281,,,,,,,,,,,,,,,,
JMA7147A,20210208140500,1,        ,-5.667,,,272,271,,-2.319,-2.121,0.29,0.29,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210208140500,2,        ,-5.85,,,240,236,,-1.419,-1.007,0.381,2.09,4.288,,,,,,,,,,,,,,,,
JMA7147A,20210208141000,1,        ,-5.649,,,207,207,,-2.609,-2.319,0.183,0.092,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210208141000,2,        ,-5.832,,,162,159,,-1.221,-0.916,0.092,2.579,4.593,,,,,,,,,,,,,,,,
JMA7147A,20210208141500,1,        ,-5.686,,,129,128,,-2.914,-2.411,0.092,-0.107,-0.32,,,,,,,,,,,,,,,,
JMA7147A,20210208141500,2,        ,-5.905,,,115,112,,-2.014,-1.617,-0.717,0.488,1.984,,,,,,,,,,,,,,,,
JMA7147A,20210208142000,1,        ,-5.722,,,118,117,,-3.418,-2.808,-0.107,-0.412,-0.32,,,,,,,,,,,,,,,,
JMA7147A,20210208142000,2,        ,-5.924,,,105,103,,-2.609,-2.121,-1.312,-0.32,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210208142500,1,        ,-5.933,,,83,82,,-4.12,-3.418,-0.717,-1.007,-0.61,,,,,,,,,,,,,,,,
JMA7147A,20210208142500,2,        ,-6.024,,,77,74,,-3.418,-2.914,-1.907,-1.419,-0.519,,,,,,,,,,,,,,,,
JMA7147A,20210208143000,1,        ,-5.96,,,83,82,,-4.807,-4.211,-1.221,-1.617,-0.916,,,,,,,,,,,,,,,,
JMA7147A,20210208143000,2,        ,-6.125,,,84,81,,-4.013,-3.51,-2.319,-1.907,-1.221,,,,,,,,,,,,,,,,
JMA7147A,20210208143500,1,        ,-6.235,,,76,75,,-5.31,-4.807,-2.014,-2.716,-1.617,,,,,,,,,,,,,,,,
JMA7147A,20210208143500,2,        ,-6.189,,,72,69,,-4.41,-4.013,-2.609,-2.121,-1.511,,,,,,,,,,,,,,,,
JMA7147A,20210208144000,1,        ,-6.39,,,76,74,,-5.707,-5.31,-2.609,-3.311,-2.319,,,,,,,,,,,,,,,,
JMA7147A,20210208144000,2,        ,-6.354,,,71,69,,-4.715,-4.517,-2.914,-2.609,-2.014,,,,,,,,,,,,,,,,
JMA7147A,20210208144500,1,        ,-6.455,,,88,87,,-6.119,-5.707,-3.113,-3.708,-2.914,,,,,,,,,,,,,,,,
JMA7147A,20210208144500,2,        ,-6.455,,,85,82,,-5.02,-4.807,-3.22,-2.716,-2.213,,,,,,,,,,,,,,,,
JMA7147A,20210208145000,1,        ,-6.5,,,89,88,,-6.409,-6.012,-3.418,-4.013,-3.22,,,,,,,,,,,,,,,,
JMA7147A,20210208145000,2,        ,-6.491,,,90,88,,-5.219,-5.112,-3.113,-2.808,-2.411,,,,,,,,,,,,,,,,
JMA7147A,20210208145500,1,        ,-6.592,,,104,104,,-6.409,-6.119,-3.418,-3.906,-3.311,,,,,,,,,,,,,,,,
JMA7147A,20210208145500,2,        ,-6.619,,,98,96,,-5.219,-5.31,-3.021,-2.716,-2.213,,,,,,,,,,,,,,,,
JMA7147A,20210208150000,1,        ,-6.427,,,115,115,,-6.317,-6.119,-3.021,-3.22,-3.021,,,,,,,,,,,,,,,,
JMA7147A,20210208150000,2,        ,-6.583,,,108,106,,-5.219,-5.417,-2.716,-1.709,-1.221,,,,,,,,,,,,,,,,
JMA7147A,20210208150500,1,        ,-6.189,,,273,275,,-5.92,-5.707,-2.319,-1.709,-2.319,,,,,,,,,,,,,,,,
JMA7147A,20210208150500,2,        ,-6.445,,,463,467,,-4.807,-4.913,-2.014,1.48,2.182,,,,,,,,,,,,,,,,
JMA7147A,20210208151000,1,        ,-6.217,,,122,122,,-5.814,-5.615,-1.907,-1.114,-1.907,,,,,,,,,,,,,,,,
JMA7147A,20210208151000,2,        ,-6.281,,,122,119,,-4.41,-4.517,-1.419,2.884,4.089,,,,,,,,,,,,,,,,
JMA7147A,20210208151500,1,        ,-6.18,,,106,106,,-5.707,-5.615,-1.511,-0.809,-1.617,,,,,,,,,,,,,,,,
JMA7147A,20210208151500,2,        ,-6.226,,,109,107,,-4.318,-4.318,-0.916,2.487,3.784,,,,,,,,,,,,,,,,
JMA7147A,20210208152000,1,        ,-6.226,,,110,109,,-5.707,-5.615,-1.221,-0.717,-1.312,,,,,,,,,,,,,,,,
JMA7147A,20210208152000,2,        ,-6.235,,,105,103,,-4.211,-4.318,-0.61,1.892,2.991,,,,,,,,,,,,,,,,
JMA7147A,20210208152500,1,        ,-6.207,,,286,288,,-5.417,-5.509,-0.809,0.092,-0.809,,,,,,,,,,,,,,,,
JMA7147A,20210208152500,2,        ,-6.143,,,328,328,,-4.013,-4.12,-0.214,3.693,4.791,,,,,,,,,,,,,,,,
JMA7147A,20210208153000,1,        ,-5.969,,,275,277,,-4.913,-5.02,-0.107,1.48,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210208153000,2,        ,-6.061,,,387,389,,-3.418,-3.616,0.381,6.18,7.889,,,,,,,,,,,,,,,,
JMA7147A,20210208153500,1,        ,-5.786,,,233,234,,-4.41,-4.715,0.488,2.09,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210208153500,2,        ,-5.951,,,296,295,,-2.914,-3.113,0.793,5.89,7.98,,,,,,,,,,,,,,,,
JMA7147A,20210208154000,1,        ,-5.722,,,241,243,,-4.41,-4.517,0.58,2.38,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210208154000,2,        ,-6.07,,,372,373,,-2.716,-3.021,0.992,5.081,6.592,,,,,,,,,,,,,,,,
JMA7147A,20210208154500,1,        ,-5.85,,,187,189,,-4.608,-4.608,0.183,1.587,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210208154500,2,        ,-6.354,,,297,298,,-2.716,-3.021,0.992,4.486,6.287,,,,,,,,,,,,,,,,
JMA7147A,20210208155000,1,        ,-6.226,,,154,155,,-4.807,-4.807,-0.32,0.488,-0.412,,,,,,,,,,,,,,,,
JMA7147A,20210208155000,2,        ,-6.418,,,247,250,,-2.716,-3.311,0.885,3.586,5.28,,,,,,,,,,,,,,,,
JMA7147A,20210208155500,1,        ,-6.427,,,139,140,,-5.219,-5.112,-0.916,-0.32,-1.007,,,,,,,,,,,,,,,,
JMA7147A,20210208155500,2,        ,-6.711,,,120,115,,-3.22,-3.708,0.58,2.487,4.089,,,,,,,,,,,,,,,,
JMA7147A,20210208160000,1,        ,-6.473,,,131,127,,-5.509,-5.417,-1.419,-1.007,-1.511,,,,,,,,,,,,,,,,
JMA7147A,20210208160000,2,        ,-6.702,,,231,233,,-3.22,-3.815,0.793,2.792,4.089,,,,,,,,,,,,,,,,
JMA7147A,20210208160500,1,        ,-6.619,,,175,175,,-5.615,-5.615,-1.816,-1.221,-1.816,,,,,,,,,,,,,,,,
JMA7147A,20210208160500,2,        ,-6.519,,,278,276,,-2.914,-3.418,1.083,4.883,5.386,,,,,,,,,,,,,,,,
JMA7147A,20210208161000,1,        ,-6.665,,,85,88,,-6.012,-5.92,-2.411,-2.319,-2.609,,,,,,,,,,,,,,,,
JMA7147A,20210208161000,2,        ,-6.784,,,214,213,,-3.021,-3.708,0.992,3.082,2.792,,,,,,,,,,,,,,,,
JMA7147A,20210208161500,1,        ,-6.812,,,59,63,,-6.607,-6.516,-3.311,-3.815,-3.616,,,,,,,,,,,,,,,,
JMA7147A,20210208161500,2,        ,-7.041,,,183,184,,-3.51,-4.318,0.488,0.885,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210208162000,1,        ,-6.885,,,44,46,,-6.912,-6.821,-3.815,-4.715,-4.318,,,,,,,,,,,,,,,,
JMA7147A,20210208162000,2,        ,-7.16,,,154,155,,-4.12,-4.913,0.092,0.092,-1.114,,,,,,,,,,,,,,,,
JMA7147A,20210208162500,1,        ,-6.949,,,45,46,,-7.309,-7.218,-4.41,-5.417,-4.807,,,,,,,,,,,,,,,,
JMA7147A,20210208162500,2,        ,-7.196,,,136,136,,-4.517,-5.31,-0.107,-0.32,-1.511,,,,,,,,,,,,,,,,
JMA7147A,20210208163000,1,        ,-7.022,,,42,42,,-7.721,-7.614,-4.715,-5.707,-5.219,,,,,,,,,,,,,,,,
JMA7147A,20210208163000,2,        ,-7.214,,,94,46,,-4.913,-5.615,-0.519,-0.717,-1.617,,,,,,,,,,,,,,,,
JMA7147A,20210208163500,1,        ,-7.26,,,20,20,,-8.209,-8.118,-5.219,-6.317,-5.707,,,,,,,,,,,,,,,,
JMA7147A,20210208163500,2,        ,-7.279,,,25,24,,-5.417,-6.119,-0.717,-1.907,-2.319,,,,,,,,,,,,,,,,
JMA7147A,20210208164000,1,        ,-7.453,,,7,7,,-8.82,-8.621,-5.615,-7.019,-6.119,,,,,,,,,,,,,,,,
JMA7147A,20210208164000,2,        ,-7.416,,,10,9,,-5.707,-6.714,-1.114,-3.021,-3.113,,,,,,,,,,,,,,,,
JMA7147A,20210208164500,1,        ,-7.636,,,2,2,,-9.216,-9.11,-6.012,-7.416,-6.317,,,,,,,,,,,,,,,,
JMA7147A,20210208164500,2,        ,-7.553,,,3,3,,-6.317,-7.218,-1.511,-3.906,-4.013,,,,,,,,,,,,,,,,
JMA7147A,20210208165000,1,        ,-7.709,,,0,0,,-9.216,-9.216,-6.012,-7.416,-6.409,,,,,,,,,,,,,,,,
JMA7147A,20210208165000,2,        ,-7.718,,,1,0,,-6.714,-7.813,-1.816,-4.12,-4.211,,,,,,,,,,,,,,,,
JMA7147A,20210208165500,1,        ,-7.81,,,0,0,,-9.506,-9.506,-6.012,-7.507,-6.409,,,,,,,,,,,,,,,,
JMA7147A,20210208165500,2,        ,-7.764,,,0,0,,-7.019,-8.011,-2.014,-4.12,-4.12,,,,,,,,,,,,,,,,
JMA7147A,20210208170000,1,        ,-8.075,,,0,0,,-9.812,-9.812,-5.92,-7.507,-6.317,,,,,,,,,,,,,,,,
JMA7147A,20210208170000,2,        ,-7.8,,,0,0,,-7.309,-8.316,-2.319,-4.318,-4.517,,,,,,,,,,,,,,,,
JMA7147A,20210208170500,1,        ,-8.267,,,0,0,,-10.117,-10.208,-5.814,-7.507,-6.21,,,,,,,,,,,,,,,,
JMA7147A,20210208170500,2,        ,-7.919,,,0,0,,-7.416,-8.515,-2.518,-4.608,-4.715,,,,,,,,,,,,,,,,
JMA7147A,20210208171000,1,        ,-8.405,,,0,0,,-10.407,-10.513,-5.814,-7.614,-6.21,,,,,,,,,,,,,,,,
JMA7147A,20210208171000,2,        ,-8.084,,,0,0,,-7.813,-8.82,-2.808,-4.913,-5.112,,,,,,,,,,,,,,,,
JMA7147A,20210208171500,1,        ,-8.45,,,0,0,,-10.62,-10.712,-5.707,-7.614,-6.21,,,,,,,,,,,,,,,,
JMA7147A,20210208171500,2,        ,-8.222,,,0,0,,-8.011,-9.018,-3.021,-5.417,-5.509,,,,,,,,,,,,,,,,
JMA7147A,20210208172000,1,        ,-8.652,,,0,0,,-10.91,-11.017,-5.707,-7.813,-6.317,,,,,,,,,,,,,,,,
JMA7147A,20210208172000,2,        ,-8.368,,,0,0,,-8.316,-9.506,-3.311,-5.92,-6.119,,,,,,,,,,,,,,,,
JMA7147A,20210208172500,1,        ,-8.872,,,0,0,,-11.307,-11.521,-6.012,-8.316,-6.516,,,,,,,,,,,,,,,,
JMA7147A,20210208172500,2,        ,-8.643,,,0,0,,-8.713,-10.01,-3.616,-6.912,-7.019,,,,,,,,,,,,,,,,
JMA7147A,20210208173000,1,        ,-9.265,,,0,0,,-11.612,-11.917,-6.21,-8.621,-6.714,,,,,,,,,,,,,,,,
JMA7147A,20210208173000,2,        ,-8.872,,,0,0,,-9.11,-10.315,-3.906,-7.019,-7.218,,,,,,,,,,,,,,,,
JMA7147A,20210208173500,1,        ,-9.622,,,0,0,,-12.116,-12.314,-6.317,-8.911,-6.912,,,,,,,,,,,,,,,,
JMA7147A,20210208173500,2,        ,-8.963,,,0,0,,-9.415,-10.712,-4.211,-7.218,-7.416,,,,,,,,,,,,,,,,
JMA7147A,20210208174000,1,        ,-9.915,,,0,0,,-12.619,-12.711,-6.714,-9.216,-7.309,,,,,,,,,,,,,,,,
JMA7147A,20210208174000,2,        ,-9.055,,,0,0,,-9.72,-10.91,-4.41,-7.111,-7.309,,,,,,,,,,,,,,,,
JMA7147A,20210208174500,1,        ,-10.254,,,0,0,,-12.909,-13.108,-6.821,-9.415,-7.416,,,,,,,,,,,,,,,,
JMA7147A,20210208174500,2,        ,-9.046,,,0,0,,-9.812,-11.109,-4.608,-7.218,-7.309,,,,,,,,,,,,,,,,
JMA7147A,20210208175000,1,        ,-10.474,,,0,0,,-13.321,-13.519,-7.019,-9.613,-7.721,,,,,,,,,,,,,,,,
JMA7147A,20210208175000,2,        ,-9.21,,,0,0,,-10.01,-11.215,-4.715,-7.416,-7.416,,,,,,,,,,,,,,,,
JMA7147A,20210208175500,1,        ,-10.758,,,0,0,,-13.611,-13.809,-7.309,-9.72,-7.813,,,,,,,,,,,,,,,,
JMA7147A,20210208175500,2,        ,-9.155,,,0,0,,-9.918,-11.307,-4.715,-7.218,-7.416,,,,,,,,,,,,,,,,
JMA7147A,20210208180000,1,        ,-10.794,,,0,0,,-13.809,-14.008,-7.416,-9.812,-8.011,,,,,,,,,,,,,,,,
JMA7147A,20210208180000,2,        ,-9.274,,,0,0,,-10.117,-11.414,-4.913,-7.416,-7.721,,,,,,,,,,,,,,,,
JMA7147A,20210208180500,1,        ,-11.069,,,0,0,,-14.115,-14.313,-7.614,-9.812,-8.316,,,,,,,,,,,,,,,,
JMA7147A,20210208180500,2,        ,-9.311,,,0,0,,-10.208,-11.521,-4.913,-7.111,-7.309,,,,,,,,,,,,,,,,
JMA7147A,20210208181000,1,        ,-11.124,,,0,0,,-14.221,-14.42,-7.614,-9.72,-8.316,,,,,,,,,,,,,,,,
JMA7147A,20210208181000,2,        ,-9.43,,,0,0,,-10.315,-11.521,-5.02,-7.111,-7.416,,,,,,,,,,,,,,,,
JMA7147A,20210208181500,1,        ,-11.252,,,0,0,,-14.008,-14.42,-7.721,-9.415,-8.209,,,,,,,,,,,,,,,,
JMA7147A,20210208181500,2,        ,-9.348,,,0,0,,-10.407,-11.414,-5.112,-7.019,-7.309,,,,,,,,,,,,,,,,
JMA7147A,20210208182000,1,        ,-11.06,,,0,0,,-14.115,-14.511,-7.614,-9.308,-8.316,,,,,,,,,,,,,,,,
JMA7147A,20210208182000,2,        ,-9.448,,,0,0,,-10.407,-11.414,-5.112,-7.111,-7.309,,,,,,,,,,,,,,,,
JMA7147A,20210208182500,1,        ,-10.794,,,0,0,,-14.115,-14.511,-7.507,-9.308,-8.209,,,,,,,,,,,,,,,,
JMA7147A,20210208182500,2,        ,-9.677,,,0,0,,-10.62,-11.719,-5.31,-7.813,-7.919,,,,,,,,,,,,,,,,
JMA7147A,20210208183000,1,        ,-10.785,,,0,0,,-14.115,-14.511,-7.507,-9.308,-8.209,,,,,,,,,,,,,,,,
JMA7147A,20210208183000,2,        ,-9.915,,,0,0,,-10.819,-11.917,-5.417,-8.209,-8.316,,,,,,,,,,,,,,,,
JMA7147A,20210208183500,1,        ,-10.831,,,0,0,,-14.221,-14.511,-7.507,-9.415,-8.209,,,,,,,,,,,,,,,,
JMA7147A,20210208183500,2,        ,-10.126,,,0,0,,-11.109,-12.421,-5.707,-8.911,-9.018,,,,,,,,,,,,,,,,
JMA7147A,20210208184000,1,        ,-10.996,,,0,0,,-14.42,-14.71,-7.721,-9.613,-8.408,,,,,,,,,,,,,,,,
JMA7147A,20210208184000,2,        ,-10.391,,,0,0,,-11.414,-12.619,-6.012,-9.018,-9.216,,,,,,,,,,,,,,,,
JMA7147A,20210208184500,1,        ,-11.408,,,0,0,,-14.618,-14.817,-7.813,-9.812,-8.621,,,,,,,,,,,,,,,,
JMA7147A,20210208184500,2,        ,-10.602,,,0,0,,-11.719,-13.016,-6.21,-9.506,-9.72,,,,,,,,,,,,,,,,
JMA7147A,20210208185000,1,        ,-11.481,,,0,0,,-14.817,-15.015,-7.919,-10.01,-8.713,,,,,,,,,,,,,,,,
JMA7147A,20210208185000,2,        ,-10.895,,,0,0,,-12.009,-13.413,-6.516,-9.918,-10.01,,,,,,,,,,,,,,,,
JMA7147A,20210208185500,1,        ,-11.518,,,0,0,,-14.908,-15.106,-7.919,-10.01,-8.82,,,,,,,,,,,,,,,,
JMA7147A,20210208185500,2,        ,-11.215,,,0,0,,-12.314,-13.809,-6.912,-10.117,-10.208,,,,,,,,,,,,,,,,
JMA7147A,20210208190000,1,        ,-11.655,,,0,0,,-15.015,-15.213,-8.011,-10.117,-8.911,,,,,,,,,,,,,,,,
JMA7147A,20210208190000,2,        ,-11.609,,,0,0,,-12.711,-14.221,-7.111,-10.407,-10.62,,,,,,,,,,,,,,,,
JMA7147A,20210208190500,1,        ,-11.893,,,0,0,,-15.106,-15.32,-8.118,-10.315,-9.018,,,,,,,,,,,,,,,,
JMA7147A,20210208190500,2,        ,-11.966,,,0,0,,-13.108,-14.511,-7.416,-10.819,-10.91,,,,,,,,,,,,,,,,
JMA7147A,20210208191000,1,        ,-12.323,,,0,0,,-15.213,-15.518,-8.408,-10.513,-9.216,,,,,,,,,,,,,,,,
JMA7147A,20210208191000,2,        ,-12.323,,,0,0,,-13.519,-14.908,-7.721,-11.109,-11.307,,,,,,,,,,,,,,,,
JMA7147A,20210208191500,1,        ,-12.415,,,0,0,,-15.518,-15.717,-8.515,-10.91,-9.415,,,,,,,,,,,,,,,,
JMA7147A,20210208191500,2,        ,-12.873,,,0,0,,-13.809,-15.32,-8.118,-11.521,-11.612,,,,,,,,,,,,,,,,
